url,title,price,address,area,floor,year,metro_name,metro_time,house_type,_error,lat,lon,schools_count_800m,clinics_count_800m,kindergartens_count_800m
https://www.cian.ru/sale/flat/323603252/,"Продается 3-комн. квартира, 439 м²",1 528 010 000 ₽,"Москва, ЦАО, р-н Хамовники, 3-й Обыденский пер., 1",439 м²,1 из 6,,Кропоткинская,5 мин.,Монолитный,,55.742835,37.604031,8,10,3
https://www.cian.ru/sale/flat/322592319/,"Продается 2-комн. квартира, 47 м²",33 900 000 ₽,"Москва, ЦАО, р-н Пресненский, Зоологическая ул., 3",47 м²,5 из 10,1971.0,Баррикадная,7 мин.,,,55.7646471,37.5807693,4,20,11
https://www.cian.ru/sale/flat/322116585/,"Продается 5-комн. квартира, 227 м²",92 000 000 ₽,"Москва, СЗАО, р-н Щукино, ул. Маршала Конева, 14",227 м²,2 из 27,2010.0,Октябрьское поле,5 мин.,Монолитный,,55.79593775,37.48553665999698,5,7,10
https://www.cian.ru/sale/flat/310065847/,"Продается 2-комн. квартира, 100,2 м²",340 680 000 ₽,"Москва, ЦАО, р-н Арбат, Никитский бул., 6/20","100,2 м²",5 из 8,,Арбатская,3 мин.,,,55.75387481,37.600624836,11,30,6
https://www.cian.ru/sale/flat/321742080/,"Продается многокомнатная квартира, 584 м²",1 134 184 800 ₽,"Москва, ЦАО, р-н Хамовники, Молочный пер., 7",584 м²,5 из 6,2006.0,Парк Культуры,8 мин.,Монолитный,,55.739415,37.601464,8,7,3
https://www.cian.ru/sale/flat/323098332/,"Продается 3-комн. квартира, 72 м²",47 000 000 ₽,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к5",72 м²,5 из 41,2023.0,Шелепиха,14 мин.,,,55.7494154,37.52422146724454,1,0,7
https://www.cian.ru/sale/flat/323353936/,"Продается 2-комн. квартира, 53 м²",17 950 000 ₽,"Москва, СЗАО, р-н Северное Тушино, бул. Яна Райниса, 22К2",53 м²,2 из 12,1977.0,Сходненская,19 мин.,,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/308110879/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323605254/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/321631104/,"Продается 3-комн. квартира, 96 м²",21 900 000 ₽,"Москва, САО, р-н Восточное Дегунино, Дубнинская ул., 32К7",96 м²,1 из 16,,Яхромская,15 мин.,Панельный,,55.853015,37.564374,1,0,2
https://www.cian.ru/sale/flat/323542696/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/318956132/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/320721597/,"Продается 1-комн. квартира, 30,8 м²",11 100 000 ₽,"Москва, СВАО, р-н Останкинский, 1-я Останкинская ул., 25","30,8 м²",5 из 5,1962.0,ВДНХ,16 мин.,Кирпичный,,55.824911400000005,37.61466958307348,1,0,2
https://www.cian.ru/sale/flat/320388348/,"Продается 2-комн. квартира, 109,5 м²",43 587 527 ₽,"Москва, СВАО, р-н Ростокино, просп. Мира, 188Бк1","109,5 м²",11 из 58,,Ростокино,13 мин.,Монолитный,,55.81173315,37.6374811,9,5,11
https://www.cian.ru/sale/flat/316982229/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/309287618/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323115860/,"Продается 2-комн. квартира, 37 м²",17 999 000 ₽,"Москва, СЗАО, р-н Хорошево-Мневники, просп. Маршала Жукова, 26",37 м²,5 из 9,1960.0,Народное Ополчение,2 мин.,Блочный,,55.7780241,37.4587654,6,6,8
https://www.cian.ru/sale/flat/318759672/,"Продается многокомнатная квартира, 428,4 м²",190 000 000 ₽,"Москва, СЗАО, р-н Покровское-Стрешнево, Береговая ул., 8","428,4 м²",3 из 3,2003.0,Щукинская,11 мин.,Монолитный,,55.93545765,37.955131293554786,0,0,0
https://www.cian.ru/sale/flat/322418232/,"Продается 2-комн. квартира, 74,1 м²",39 000 000 ₽,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к1зд4","74,1 м²",4 из 19,2018.0,Шелепиха,13 мин.,,,55.7494154,37.52422146724454,1,0,7
https://www.cian.ru/sale/flat/313050168/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323171944/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/318376658/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/319918002/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/322661635/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/315236500/,"Продается 3-комн. квартира, 105 м²",210 000 000 ₽,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",105 м²,4 из 14,,Фрунзенская,12 мин.,,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/314832827/,"Продаются 2-комн. апартаменты, 92,7 м²",42 500 000 ₽,"Москва, СВАО, р-н Алексеевский, просп. Мира, 102к2","92,7 м²",6 из 7,2012.0,Алексеевская,9 мин.,Кирпичный,,55.8264664,37.6488041,2,5,1
https://www.cian.ru/sale/flat/323241174/,"Продается 2-комн. квартира, 72,1 м²",28 047 733 ₽,"Москва, САО, р-н Войковский, Левел Войковская жилой комплекс","72,1 м²",15 из 20,,Войковская,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/323369895/,"Продается 3-комн. квартира, 107 м²",55 000 000 ₽,"Москва, СВАО, р-н Свиблово, Снежная ул., 28",107 м²,6 из 25,2004.0,Свиблово,1 мин.,Монолитный,,55.18782,30.285963,0,0,0
https://www.cian.ru/sale/flat/320223734/,"Продается апартаменты-студия, 30,9 м²",10 533 810 ₽,"Москва, СВАО, р-н Алексеевский, просп. Мира","30,9 м²",12 из 33,,Алексеевская,7 мин.,,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/321059451/,"Продается 4-комн. квартира, 120,5 м²",59 223 340 ₽,"Москва, СВАО, р-н Марьина роща, Полковая ул., 1","120,5 м²",11 из 11,,Марьина Роща,18 мин.,Монолитный,,55.79818102,37.606432744,3,10,4
https://www.cian.ru/sale/flat/308803465/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323603257/,"Продается 4-комн. квартира, 503 м²",1 303 920 000 ₽,"Москва, ЦАО, р-н Хамовники, 3-й Обыденский пер., 1",503 м²,1 из 6,,Кропоткинская,5 мин.,Монолитный,,55.742835,37.604031,8,10,3
https://www.cian.ru/sale/flat/319016619/,"Продается 3-комн. квартира, 133,8 м²",89 200 000 ₽,"Москва, ЦАО, р-н Замоскворечье, ул. Малая Ордынка, 13С1","133,8 м²",5 из 5,1917.0,Третьяковская,3 мин.,Кирпичный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/323657116/,"Продается 3-комн. квартира, 117 м²",185 000 000 ₽,"Москва, ЦАО, р-н Пресненский, Большой Гнездниковский пер., 3",117 м²,5 из 6,2008.0,Тверская,4 мин.,,,55.761935,37.604483,10,28,4
https://www.cian.ru/sale/flat/318345188/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/322524958/,"Продаются 2-комн. апартаменты, 52 м²",32 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с36",52 м²,6 из 13,2019.0,Динамо,8 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/319184629/,"Продается 2-комн. квартира, 50,2 м²",19 000 000 ₽,"Москва, ул. Шеногина, 2С3","50,2 м²",15 из 44,,Шелепиха,18 мин.,Монолитно-кирпичный,,55.76425188073679,37.5092907723459,3,0,1
https://www.cian.ru/sale/flat/323158792/,"Продается 3-комн. квартира, 75 м²",17 600 000 ₽,"Москва, СЗАО, р-н Митино, Муравская ул., 44к3",75 м²,18 из 25,2021.0,Пятницкое шоссе,21 мин.,,,55.86087670059911,37.36365493442112,1,0,2
https://www.cian.ru/sale/flat/321682068/,"Продается 2-комн. квартира, 59 м²",33 500 000 ₽,"Москва, САО, р-н Аэропорт, ул. Черняховского, 19",59 м²,12 из 12,2019.0,Аэропорт,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/315489565/,"Продаются 1-комн. апартаменты, 42,5 м²",10 250 000 ₽,"Москва, САО, р-н Аэропорт, 2-й Амбулаторный проезд, 8С3","42,5 м²",5 из 5,,Красный Балтиец,4 мин.,Монолитно-кирпичный,,55.812001,37.537236,2,5,6
https://www.cian.ru/sale/flat/321794138/,"Продается 3-комн. квартира, 73 м²",25 500 000 ₽,"Москва, САО, р-н Аэропорт, Красноармейская ул., 10К2",73 м²,3 из 9,1984.0,Аэропорт,12 мин.,Кирпичный,,55.89475385,37.709616834124645,3,1,3
https://www.cian.ru/sale/flat/323530715/,"Продается 3-комн. квартира, 90,8 м²",37 189 878 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","90,8 м²",8 из 18,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/323734626/,"Продается 3-комн. квартира, 80 м²",33 900 000 ₽,"Москва, САО, р-н Аэропорт, ул. Усиевича, 16",80 м²,8 из 8,1959.0,Аэропорт,13 мин.,,,55.8068342,37.5236524,8,4,12
https://www.cian.ru/sale/flat/316982212/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/319304959/,"Продается 3-комн. квартира, 85,5 м²",43 406 640 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс","85,5 м²",2 из 7,,Сокол,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/319305114/,"Продается студия, 26,8 м²",19 720 672 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс, к6","26,8 м²",14 из 25,,Сокол,13 мин.,Монолитный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/270959063/,"Продаются 4-комн. апартаменты, 177 м²",135 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с40",177 м²,13 из 25,2020.0,Петровский Парк,10 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/323530679/,"Продается 1-комн. квартира, 46,3 м²",23 348 960 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","46,3 м²",16 из 18,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/321434866/,"Продается 3-комн. квартира, 117,5 м²",55 000 000 ₽,"Москва, САО, р-н Аэропорт, Кочновский проезд, 4к2","117,5 м²",17 из 34,2008.0,Аэропорт,15 мин.,Монолитный,,55.8067509,37.5418934534272,11,8,16
https://www.cian.ru/sale/flat/322556440/,"Продаются 3-комн. апартаменты, 122 м²",92 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с39",122 м²,12 из 15,,Динамо,6 мин.,,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/296117932/,"Продается 3-комн. квартира, 93,5 м²",27 500 000 ₽,"Москва, САО, р-н Аэропорт, Красноармейская ул., 12","93,5 м²",5 из 5,1957.0,Аэропорт,12 мин.,,,55.8948649,37.70909928792655,3,1,3
https://www.cian.ru/sale/flat/323031605/,"Продается 2-комн. квартира, 58,9 м²",29 102 784 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","58,9 м²",3 из 9,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/323321607/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/321842941/,"Продается 3/5 квартиры, 28,7/16,9/5,2 м²",4 000 000 ₽,"Москва, САО, р-н Аэропорт, Большой Коптевский проезд, 4","28,7 м²",4 из 5,,Аэропорт,11 мин.,Кирпичный,,55.808244,37.53367,8,7,12
https://www.cian.ru/sale/flat/323031619/,"Продается 2-комн. квартира, 68,3 м²",34 531 114 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","68,3 м²",5 из 7,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/312679219/,"Продается 4-комн. квартира, 150 м²",73 000 000 ₽,"Москва, САО, р-н Аэропорт, Кочновский проезд, 4к2",150 м²,21 из 34,2008.0,Аэропорт,15 мин.,Монолитный,,55.8067509,37.5418934534272,11,8,16
https://www.cian.ru/sale/flat/323326483/,"Продается 2-комн. квартира, 56 м²",20 499 999 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 78К1",56 м²,3 из 9,1960.0,Сокол,2 мин.,,,55.778528,37.581045,5,21,7
https://www.cian.ru/sale/flat/323031661/,"Продается 2-комн. квартира, 85,8 м²",39 469 716 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","85,8 м²",5 из 9,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/321944954/,"Продается 2-комн. квартира, 43,5 м²",16 799 000 ₽,"Москва, САО, р-н Аэропорт, ул. Пилота Нестерова, 7","43,5 м²",8 из 9,1963.0,Аэропорт,12 мин.,Кирпичный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/319304877/,"Продается 1-комн. квартира, 43,4 м²",26 548 648 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс, к3","43,4 м²",4 из 27,,Сокол,13 мин.,Монолитный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/323031632/,"Продается 2-комн. квартира, 72 м²",31 481 280 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4",72 м²,3 из 8,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/319305013/,"Продается 2-комн. квартира, 64,9 м²",45 719 583 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс","64,9 м²",3 из 8,,Сокол,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/321247108/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323031653/,"Продается 2-комн. квартира, 80,8 м²",34 092 752 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","80,8 м²",3 из 9,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/322328003/,"Продается 1-комн. квартира, 34,3 м²",11 600 000 ₽,"Москва, САО, р-н Аэропорт, 3-й Балтийский пер., 4К2","34,3 м²",5 из 5,,Сокол,15 мин.,Кирпичный,,55.811628,37.525427,6,1,9
https://www.cian.ru/sale/flat/306195325/,"Продается 3-комн. квартира, 73,8 м²",24 950 000 ₽,"Москва, САО, р-н Аэропорт, Большой Коптевский проезд, 8","73,8 м²",11 из 14,1978.0,Аэропорт,15 мин.,Кирпичный,,55.809196,37.535474,6,6,13
https://www.cian.ru/sale/flat/323572637/,"Продается 3-комн. квартира, 76 м²",27 100 000 ₽,"Москва, САО, р-н Аэропорт, Красноармейская ул., 8К2",76 м²,1 из 5,1958.0,Аэропорт,13 мин.,Кирпичный,,55.7613393,37.92391382506392,1,1,1
https://www.cian.ru/sale/flat/319305063/,"Продается 2-комн. квартира, 107 м²",78 939 678 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс",107 м²,8 из 8,,Сокол,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/323318710/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323031644/,"Продается 2-комн. квартира, 76 м²",34 961 520 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4",76 м²,5 из 7,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/323031518/,"Продается 1-комн. квартира, 44,8 м²",22 318 688 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","44,8 м²",5 из 8,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/323031533/,"Продается 1-комн. квартира, 48,3 м²",25 605 279 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","48,3 м²",5 из 9,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/319304979/,"Продается 1-комн. квартира, 53,5 м²",29 374 549 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс","53,5 м²",2 из 7,,Сокол,13 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/319304951/,"Продается 2-комн. квартира, 66,3 м²",36 186 009 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс, к3","66,3 м²",17 из 27,,Сокол,13 мин.,Монолитный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/323569494/,"Продается 1-комн. квартира, 35 м²",17 300 000 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 4К2",35 м²,7 из 16,,Аэропорт,11 мин.,Панельный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/323530720/,"Продается 3-комн. квартира, 95,8 м²",44 087 366 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","95,8 м²",12 из 18,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/318016385/,"Продается 4-комн. квартира, 135 м²",88 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 76К4",135 м²,25 из 25,2002.0,Сокол,3 мин.,Кирпичный,,55.778528,37.581045,5,21,7
https://www.cian.ru/sale/flat/319304893/,"Продается 3-комн. квартира, 137,2 м²",94 154 597 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс, к3","137,2 м²",27 из 27,,Сокол,13 мин.,Монолитный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/323657889/,"Продается 3-комн. квартира, 54 м²",,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/297591811/,"Продается 1-комн. квартира, 43 м²",,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/322901704/,"Продается 3-комн. квартира, 81,1 м²",37 853 587 ₽,"Москва, САО, р-н Аэропорт, Часовая ул., 28к4","81,1 м²",20 из 24,,Сокол,13 мин.,Монолитный,,55.8080078,37.53205615,6,7,11
https://www.cian.ru/sale/flat/309478518/,"Продается 3-комн. квартира, 57,3 м²",26 500 000 ₽,"Москва, САО, р-н Аэропорт, Планетная ул., 8","57,3 м²",3 из 5,1960.0,Петровский Парк,12 мин.,Кирпичный,,53.94629,30.334521,0,0,1
https://www.cian.ru/sale/flat/272155069/,"Продаются 2-комн. апартаменты, 89 м²",73 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с31",89 м²,4 из 10,2017.0,Динамо,6 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/309361920/,"Продается 1-комн. квартира, 32 м²",14 550 000 ₽,"Москва, САО, р-н Аэропорт, ул. Пилота Нестерова, 11",32 м²,9 из 9,1962.0,Петровский Парк,12 мин.,Блочный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/318165668/,"Продается апартаменты-студия, 13,5 м²",4 950 000 ₽,"Москва, САО, р-н Аэропорт, 2-й Амбулаторный проезд, 8С3","13,5 м²",1 из 5,,Красный Балтиец,4 мин.,,,55.812001,37.537236,2,5,6
https://www.cian.ru/sale/flat/322891215/,"Продается 2-комн. квартира, 42,8 м²",16 300 000 ₽,"Москва, САО, р-н Аэропорт, Большой Коптевский проезд, 14К3","42,8 м²",2 из 5,1958.0,Аэропорт,15 мин.,Кирпичный,,55.80967,37.535353,6,5,10
https://www.cian.ru/sale/flat/312416548/,"Продается 2-комн. квартира, 65 м²",29 999 999 ₽,"Москва, Северный административный округ, Соул жилой комплекс, к2",65 м²,16 из 23,,Сокол,15 мин.,Монолитный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/291630563/,"Продаются апартаменты свободной планировки, 124,1 м²",87 500 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с39","124,1 м²",9 из 15,2019.0,Динамо,6 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/307672214/,"Продается 3-комн. квартира, 148 м²",72 000 000 ₽,"Москва, САО, р-н Аэропорт, Кочновский проезд, 4к2",148 м²,30 из 34,2008.0,Аэропорт,15 мин.,Монолитный,,55.8067509,37.5418934534272,11,8,16
https://www.cian.ru/sale/flat/320360998/,"Продается 1-комн. квартира, 43 м²",18 200 000 ₽,"Москва, САО, р-н Аэропорт, Большой Коптевский проезд, 4",43 м²,3 из 5,,Аэропорт,11 мин.,Кирпичный,,55.808244,37.53367,8,7,12
https://www.cian.ru/sale/flat/315870424/,"Продается 4-комн. квартира, 120 м²",44 000 000 ₽,"Москва, САО, р-н Аэропорт, Кочновский проезд, 4к2",120 м²,14 из 34,2008.0,Аэропорт,15 мин.,Монолитный,,55.8067509,37.5418934534272,11,8,16
https://www.cian.ru/sale/flat/311150754/,"Продается 2-комн. квартира, 105 м²",41 900 000 ₽,"Москва, САО, р-н Аэропорт, Кочновский проезд, 4к1",105 м²,30 из 32,2008.0,Аэропорт,14 мин.,Монолитный,,55.8067509,37.5418934534272,11,8,16
https://www.cian.ru/sale/flat/306655153/,"Продаются 2-комн. апартаменты, 90 м²",72 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с31",90 м²,4 из 9,2022.0,Динамо,6 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/321458090/,"Продается 2-комн. квартира, 60 м²",32 500 000 ₽,"Москва, САО, р-н Аэропорт, Северный административный округ, Соул жилой комплекс, к1",60 м²,19 из 20,,Сокол,12 мин.,Монолитно-кирпичный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/323557762/,,,,,,,,,,,29.3644727,112.3905651,1,2,0
https://www.cian.ru/sale/flat/323350433/,"Продаются 3-комн. апартаменты, 106 м²",70 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с39",106 м²,13 из 15,2019.0,Динамо,6 мин.,Монолитно-кирпичный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/322678967/,"Продается 4-комн. квартира, 176 м²",140 000 000 ₽,"Москва, ЦАО, р-н Арбат, Малый Николопесковский пер., 4",176 м²,6 из 7,1998.0,Арбатская,10 мин.,Кирпичный,,55.750436,37.592897,13,35,9
https://www.cian.ru/sale/flat/309586431/,"Продается 3-комн. квартира, 127 м²",61 000 000 ₽,"Москва, САО, р-н Аэропорт, Петровско-Разумовская аллея, 10К2",127 м²,4 из 16,2004.0,Петровский Парк,3 мин.,,,55.789889,37.571398,6,9,5
https://www.cian.ru/sale/flat/323699200/,"Продается 3-комн. квартира, 69 м²",51 000 000 ₽,"Москва, ЦАО, р-н Арбат, ул. Новый Арбат, 22",69 м²,19 из 24,1968.0,Арбатская,13 мин.,Панельный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/320583631/,"Продаются 3-комн. апартаменты, 108,2 м²",70 000 000 ₽,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с30","108,2 м²",11 из 12,,Динамо,8 мин.,Монолитный,,55.784464,37.5694957,7,10,6
https://www.cian.ru/sale/flat/321905708/,"Продается 3-комн. квартира, 217,7 м²",511 595 000 ₽,"Москва, ЦАО, р-н Арбат, Староваганьковский пер., 17С4","217,7 м²",2 из 7,,Арбатская,4 мин.,Монолитно-кирпичный,,55.75023525,37.60748807992159,5,15,3
https://www.cian.ru/sale/flat/313227250/,"Продается многокомнатная квартира, 349,3 м²",272 393 230 ₽,"Москва, ЦАО, р-н Арбат, Филипповский пер., 8С1","349,3 м²",6 из 10,2002.0,Кропоткинская,6 мин.,Кирпичный,,55.749064,37.598345,9,28,8
https://www.cian.ru/sale/flat/318062611/,"Продается 4-комн. квартира, 245 м²",180 000 000 ₽,"Москва, ЦАО, р-н Арбат, Смоленская наб., 5/13",245 м²,12 из 12,1954.0,Смоленская,6 мин.,Кирпичный,,55.748664,37.57691,4,16,9
https://www.cian.ru/sale/flat/319510664/,"Продается 2-комн. квартира, 178,6 м²",133 950 000 ₽,"Москва, ЦАО, р-н Арбат, ул. Арбат, 39","178,6 м²",3 из 5,,Смоленская,6 мин.,Монолитно-кирпичный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/323363347/,"Продаются 2-комн. апартаменты, 77,4 м²",134 500 000 ₽,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1","77,4 м²",5 из 5,2017.0,Арбатская,6 мин.,Монолитный,,55.753146,37.598723,14,28,5
https://www.cian.ru/sale/flat/323160179/,"Продаются 4-комн. апартаменты, 212,3 м²",260 000 000 ₽,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1","212,3 м²",7 из 7,2017.0,Арбатская,5 мин.,,,55.753146,37.598723,14,28,5
https://www.cian.ru/sale/flat/322530102/,"Продается 3-комн. квартира, 87,6 м²",43 000 000 ₽,"Москва, ЦАО, р-н Арбат, ул. Большая Молчановка, 15/12","87,6 м²",2 из 4,1906.0,Арбатская,9 мин.,Кирпичный,,55.7745393,37.6849983,7,8,10
https://www.cian.ru/sale/flat/316011587/,"Продается 4-комн. квартира, 176 м²",140 000 000 ₽,"Москва, ЦАО, р-н Арбат, Малый Николопесковский пер., 4",176 м²,6 из 7,1998.0,Арбатская,10 мин.,Кирпичный,,55.750436,37.592897,13,35,9
https://www.cian.ru/sale/flat/298150180/,"Продается 3-комн. квартира, 106,5 м²",97 000 000 ₽,"Москва, ЦАО, р-н Арбат, Староконюшенный пер., 41С1","106,5 м²",4 из 5,1910.0,Арбатская,9 мин.,Кирпичный,,55.746841,37.595237,8,25,7
https://www.cian.ru/sale/flat/320818964/,"Продается 4-комн. квартира, 123 м²",66 990 000 ₽,"Москва, ЦАО, р-н Арбат, ул. Арбат, 25/36",123 м²,3 из 3,1856.0,Арбатская,8 мин.,Кирпичный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/312875371/,"Продаются 1-комн. апартаменты, 112,9 м²",124 190 000 ₽,"Москва, ЦАО, р-н Арбат, ул. Новый Арбат, 32","112,9 м²",10 из 13,,Смоленская,8 мин.,Монолитно-кирпичный,,55.8017037,37.6515134,3,2,4
https://www.cian.ru/sale/flat/323113402/,"Продается 5-комн. квартира, 204,2 м²",265 460 000 ₽,"Москва, ЦАО, р-н Арбат, 1-й Смоленский пер., 17","204,2 м²",3 из 13,,Смоленская,5 мин.,Монолитный,,55.749252,37.580548,4,25,8
https://www.cian.ru/sale/flat/321070805/,"Продается 2-комн. квартира, 62 м²",49 000 000 ₽,"Москва, ЦАО, р-н Арбат, Нижний Кисловский пер., 3",62 м²,3 из 7,1937.0,Арбатская,5 мин.,Кирпичный,,55.754106,37.604239,10,22,3
